scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
labeled-data,190905_red7_002,img0976.png,371.9895770964841,174.32455100983424,367.14663191245836,183.129905889881,364.50502544844437,191.05472528192308,370.6687738644771,199.4198124179675,375.51171904850275,206.4640963220049,374.1909158164957,174.76481875383658,379.0338610005215,183.129905889881,384.3170739285495,189.73392204991606,385.1976094165542,200.30034790597216,381.6754674645355,206.4640963220049,344.6929769683391,207.3446318100096,355.69967056839755,210.42650601802595,369.78823837647235,206.46409632200493,381.23519972053316,209.10570278601895,393.1224288085963,203.38222211398858,324.88092848823396,227.15668029011482,346.45404794434853,234.64123193815456,370.6687738644771,239.04390937817791,393.1224288085963,234.64123193815453,411.61367405669455,224.07480608209843,299.78566708010067,246.52846102621766,327.96280269625026,264.5794385303135,378.15332551251674,274.70559664236725,423.06063540075525,259.29622560228546,451.67803876090716,234.20096419415222,20.655921581338873,248.28953032273878,28.140473229378614,267.22104331483933,60.28001854154927,278.66800465890014
labeled-data,190905_red7_002,img1106.png,372.87011258448877,174.32455100983424,367.5868996564607,183.129905889881,363.1842222164373,190.61445753792074,369.78823837647235,199.4198124179675,375.07145130450044,206.4640963220049,374.19091581649576,175.20508649783892,379.4741287445238,183.129905889881,385.6378771605565,190.1741897939184,385.6378771605565,200.3003479059722,381.23519972053316,207.3446318100096,344.69297696833917,206.4640963220049,355.69967056839755,211.74730925003297,370.6687738644771,207.3446318100096,381.23519972053316,209.9862382740236,392.68216106459397,203.38222211398855,325.3211962322363,227.59694803411713,346.45404794434853,235.08149968215687,370.6687738644771,238.16337389017323,393.1224288085963,233.76069645014988,408.97206759268045,220.55266413007973,300.22593482410304,246.08819328221531,327.96280269625026,265.4599740183182,378.15332551251674,274.70559664236725,423.06063540075525,259.29622560228546,451.67803876090716,233.32042870614754,20.655921581338873,248.28953032273878,30.341811949390298,266.780775570837,62.04108951755862,276.9069336828908
labeled-data,190905_red7_002,img1182.png,372.42984484048645,174.32455100983424,367.5868996564607,183.57017363388334,364.9452931924467,190.61445753792074,370.2285061204747,198.97954467396517,375.9519867925051,205.58356083400022,374.63118356049813,175.20508649783892,379.47412874452385,183.129905889881,386.51841264856125,190.17418979391843,385.1976094165542,199.86008016196985,381.23519972053316,206.4640963220049,344.25270922433685,206.90436406600725,356.1399383124,209.98623827402363,370.6687738644771,207.3446318100096,381.67546746453553,208.6654350420166,393.1224288085963,202.9419543699862,325.7614639762386,225.8358770581078,346.89431568835084,233.32042870614754,371.1090416084794,236.4023029141639,393.1224288085963,232.43989321814286,409.8526030806852,220.55266413007973,300.6662025681054,246.08819328221534,327.96280269625026,264.5794385303135,377.71305776851443,273.38479341036026,423.06063540075525,259.29622560228546,451.23777101690484,232.8801609621452,20.215653837336536,248.28953032273878,30.341811949390298,266.780775570837,63.36189274956564,275.5861304508838
labeled-data,190905_red7_002,img1311.png,372.42984484048645,174.32455100983424,367.14663191245836,183.57017363388334,364.9452931924467,190.61445753792074,370.2285061204747,198.97954467396517,375.51171904850275,205.58356083400022,374.6311835604981,175.64535424184126,379.0338610005215,182.6896381458787,386.95868039256356,190.17418979391843,384.75734167255183,199.86008016196985,381.23519972053316,206.0238285780026,343.8124414803344,207.3446318100096,355.69967056839755,212.1875769940353,370.22850612047466,209.98623827402363,382.55600295254015,210.8667737620283,393.5626965525986,205.1432930899979,326.2017317202409,228.47748352212182,346.8943156883508,237.28283840216858,370.66877386447703,239.48417712218026,392.6821610645939,235.52176742615922,409.41233533668276,222.75400285009144,301.54673805611003,246.52846102621768,327.96280269625026,265.01970627431587,378.15332551251674,275.1458643863696,423.06063540075525,258.8559578582831,451.23777101690484,232.8801609621452,24.178063533357573,250.05060129874818,37.826363597430046,267.6613110588417,66.443766957582,275.5861304508838
labeled-data,190905_red7_002,img1457.png,372.87011258448877,174.32455100983424,368.4674351444654,183.57017363388334,364.9452931924467,190.61445753792074,370.2285061204747,198.97954467396517,375.07145130450044,205.14329308999788,374.6311835604981,175.64535424184126,378.5935932565191,182.6896381458787,385.6378771605565,190.17418979391843,383.43653844054484,199.86008016196985,381.23519972053316,205.1432930899979,343.8124414803344,205.58356083400025,356.58020605640223,208.6654350420166,369.78823837647235,207.78489955401193,382.55600295254015,207.78489955401193,393.5626965525986,202.94195436998623,327.0822672082456,224.51507382610077,347.33458343235316,233.76069645014988,370.22850612047466,235.96203517016156,392.6821610645939,233.32042870614754,409.41233533668276,219.67212864207505,302.42727354411466,245.20765779421066,328.4030704402526,263.2586352983065,378.15332551251674,272.9445256663579,423.50090314475756,258.4156901142808,451.23777101690484,232.43989321814286,25.058599021362248,247.8492625787365,35.625024877418355,266.34050782683465,65.12296372557499,272.94452398686974
labeled-data,190905_red7_002,img1530.png,372.87011258448877,175.20508649783892,367.5868996564607,183.57017363388334,364.50502544844437,190.61445753792074,371.1090416084794,198.97954467396517,375.9519867925051,205.14329308999788,373.7506480724934,175.20508649783895,379.0338610005215,182.6896381458787,386.0781449045588,190.61445753792077,383.43653844054484,199.86008016196985,381.6754674645355,205.1432930899979,343.8124414803344,206.0238285780026,356.58020605640223,210.42650601802598,369.78823837647235,208.6654350420166,382.55600295254015,209.10570278601895,393.5626965525986,204.26275760199323,327.0822672082456,226.71641254611248,346.8943156883508,236.84257065816624,370.66877386447703,238.16337389017326,393.5626965525986,235.0814996821569,409.41233533668276,222.3137351060891,301.98700580011234,246.52846102621768,327.96280269625026,264.1391707863112,378.15332551251674,273.38479341036026,423.50090314475756,258.4156901142808,451.67803876090716,232.8801609621452,30.78207969339264,249.1700658107435,41.348505549448745,266.34050782683465,68.64510567759369,274.26532721887673
labeled-data,190905_red7_002,img1802.png,372.87011258448877,175.20508649783892,368.02716740046304,183.57017363388334,367.14663191245836,190.61445753792074,372.42984484048645,198.97954467396517,376.8325222805098,204.70302534599557,374.19091581649576,175.64535424184126,379.0338610005214,183.12990588988097,385.1976094165542,188.8533865619114,383.43653844054484,198.97954467396514,381.6754674645355,205.58356083400025,346.4540479443485,205.58356083400025,357.02047380040455,208.6654350420166,369.7882383764723,205.58356083400025,381.67546746453553,206.90436406600725,393.1224288085965,202.06141888198152,324.88092848823396,226.27614480211014,346.8943156883509,235.52176742615922,371.5493093524817,238.60364163417557,393.1224288085964,233.76069645014985,412.05394180069686,220.99293187408207,302.867541288117,245.20765779421066,327.96280269625026,261.93783206629945,378.15332551251674,271.6237224343509,423.06063540075525,257.5351546262761,451.67803876090716,232.43989321814286,32.98341841340433,248.2895303227388,43.109576525458095,266.780775570837,70.40617665360304,272.94452398686974
labeled-data,190905_red7_002,img2055.png,372.87011258448877,175.64535424184126,368.02716740046304,183.57017363388334,366.70636416845605,190.61445753792074,372.42984484048645,198.97954467396517,376.3922545365075,204.70302534599557,373.3103803284911,176.0856219858436,379.0338610005215,183.12990588988103,385.6378771605565,189.29365430591375,382.9962706965425,199.41981241796753,380.7949319765308,205.1432930899979,346.8943156883508,205.1432930899979,357.9010092884092,208.22516729801427,369.34797063247004,206.0238285780026,381.23519972053316,206.90436406600725,393.1224288085963,201.6211511379792,325.3211962322363,226.71641254611245,347.33458343235316,235.96203517016156,371.5493093524817,239.04390937817791,393.1224288085963,233.76069645014988,412.9344772887015,220.99293187408207,302.42727354411466,245.647925538213,327.96280269625026,261.93783206629945,377.71305776851443,271.6237224343509,422.62036765675293,256.6546191382714,450.79750327290253,231.55935773013817,32.54315066940199,247.40899483473413,42.22904103745342,266.780775570837,70.40617665360305,271.1834530108604
labeled-data,190905_red7_002,img2116.png,373.3103803284911,175.64535424184126,373.7506480724934,183.57017363388334,374.63118356049813,191.05472528192308,375.9519867925051,198.97954467396517,376.3922545365075,204.70302534599557,373.3103803284911,176.0856219858436,373.75064807249345,184.01044137788568,374.6311835604981,191.49499302592542,375.9519867925052,197.65874144195814,376.83252228050975,204.26275760199323,347.33458343235316,204.26275760199323,359.2218125204163,205.58356083400025,370.66877386447703,203.8224898579909,382.9962706965425,205.1432930899979,394.0029642966009,201.6211511379792,326.2017317202409,224.51507382610077,347.77485117635547,235.96203517016156,371.5493093524817,239.04390937817791,392.6821610645939,232.43989321814286,412.9344772887015,220.99293187408207,304.188344520124,243.4465868182013,328.84333818425495,259.7364933462878,375.9519867925051,268.98211597033685,422.62036765675293,254.89354816226208,450.79750327290253,231.55935773013817,43.549844269460436,244.76738837072014,52.79546689350953,263.69890136282066,88.4571541576989,269.422382034851
labeled-data,190905_red7_002,img2131.png,373.3103803284911,175.64535424184126,373.3103803284911,183.57017363388334,374.19091581649576,191.05472528192308,375.9519867925051,198.97954467396517,376.3922545365075,204.70302534599557,373.75064807249345,176.0856219858436,373.75064807249345,184.01044137788568,373.7506480724934,191.05472528192308,375.9519867925051,198.9795446739652,376.3922545365075,204.70302534599557,348.2151189203578,203.8224898579909,359.2218125204163,205.1432930899979,371.1090416084794,203.8224898579909,382.9962706965425,205.1432930899979,394.0029642966009,201.6211511379792,326.2017317202409,224.51507382610077,347.77485117635547,235.52176742615922,371.5493093524817,238.16337389017326,392.6821610645939,232.43989321814286,414.2552805207084,220.55266413007973,304.188344520124,243.4465868182013,328.84333818425495,259.7364933462878,376.3922545365075,268.54184822633454,422.62036765675293,254.89354816226208,450.79750327290253,231.55935773013817,44.43037975746511,244.76738837072014,54.556537869518884,262.818365874816,87.13635092569189,270.74318526685806
labeled-data,190905_red7_002,img2178.png,373.3103803284911,175.64535424184126,373.3103803284911,183.57017363388334,374.19091581649576,191.05472528192308,375.9519867925051,198.97954467396517,376.3922545365075,204.70302534599557,373.31038032849114,175.64535424184126,373.75064807249345,184.01044137788568,374.6311835604981,191.05472528192308,375.9519867925051,198.0990091859605,377.2727900245121,204.70302534599557,347.77485117635547,204.26275760199323,360.1023480084209,205.1432930899979,371.1090416084794,203.8224898579909,382.9962706965425,205.1432930899979,394.0029642966009,201.6211511379792,326.2017317202409,224.51507382610077,347.77485117635547,235.52176742615922,371.5493093524817,237.72310614617092,392.6821610645939,231.55935773013817,414.2552805207084,220.55266413007973,304.188344520124,243.4465868182013,329.2836059282573,259.29622560228546,375.9519867925051,268.54184822633454,422.62036765675293,254.89354816226208,450.79750327290253,231.55935773013817,44.43037975746511,244.76738837072014,55.87734110152589,262.818365874816,88.89742190170124,270.74318526685806
labeled-data,190905_red7_002,img2186.png,373.3103803284911,175.64535424184126,373.3103803284911,183.57017363388334,374.19091581649576,191.05472528192308,375.9519867925051,198.97954467396517,376.3922545365075,204.70302534599557,373.31038032849114,176.0856219858436,373.3103803284911,183.129905889881,374.19091581649576,191.49499302592542,375.9519867925051,198.0990091859605,376.39225453650744,204.70302534599554,347.77485117635547,204.26275760199323,360.5426157524233,205.58356083400025,371.1090416084794,203.8224898579909,383.43653844054484,205.1432930899979,394.0029642966009,201.6211511379792,326.2017317202409,224.51507382610077,347.77485117635547,235.52176742615922,371.5493093524817,237.72310614617092,392.6821610645939,231.55935773013817,413.3747450327038,220.55266413007973,304.188344520124,243.4465868182013,329.2836059282573,259.29622560228546,376.39225453650744,268.5418482263345,423.50090314475756,254.89354816226208,450.79750327290253,231.55935773013817,44.43037975746511,244.76738837072014,56.317608845528234,262.818365874816,89.33768964570358,270.74318526685806
