scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
labeled-data,190905_red10_007,img0654.png,376.6995471260179,100.87645769075421,373.6176729180015,107.48047385078927,370.5357987099851,114.08449001082433,371.85660194199215,121.56904165886407,373.17740517399915,127.73279007489681,376.6995471260178,101.31672543475652,381.5424923100436,106.59993836278458,385.0646342620622,112.32341903481496,384.6243665180599,119.36770293885239,384.6243665180599,125.5314513548851,359.08883736592435,131.25493202691547,367.45392450196874,129.4938610509061,378.02035035802487,127.29252233089446,388.58677621408094,129.0535933069038,397.8323988381301,128.61332556290145,338.8365211418168,149.74617727501368,357.327766389915,159.87233538706744,378.9008858460295,163.83474508308848,398.27266658213244,157.67099666705576,415.44310859822366,146.22403532299498,315.94259845369527,175.2817064271493,341.03785986182857,192.8924161872428,375.3787438940109,194.65348716325215,411.4806989022027,188.04947100321706,444.50077970237794,161.19313861907446,24.48535864210023,151.94751935400168,35.93231998616101,181.88572594616068,85.24230731442285,175.2817097861256
labeled-data,190905_red10_007,img0721.png,375.3787438940109,100.87645769075421,373.1774051739992,107.48047385078927,370.5357987099851,114.52475775482667,371.85660194199215,121.56904165886407,372.29686968599447,128.17305781889914,375.3787438940108,101.31672543475652,378.9008858460295,107.04020610678693,379.78142133403423,112.32341903481496,380.66195682203886,119.36770293885239,380.22168907803655,125.5314513548851,358.648569621922,130.3743965389108,367.45392450196874,129.93412879490847,377.58008261402256,129.0535933069038,389.02704395808325,129.93412879490847,397.8323988381301,125.53145135488509,338.8365211418168,147.544838555002,357.76803413391735,155.9099256910464,377.1398148700202,158.55153215506044,396.95186335012545,152.82805148303004,413.2417698782119,141.38109013896926,315.06206296569064,172.64009996313524,341.03785986182857,189.81054197922643,374.49820840600626,191.13134521123345,410.1598956701956,185.8481322832054,442.7397087263686,158.99179989906278,28.00750059411893,150.18644837799235,39.454461938179726,181.005190458156,86.12284280242753,176.16224527413027
labeled-data,190905_red10_007,img0748.png,377.13981487002025,100.87645769075421,374.0579406620039,107.48047385078927,371.4163341979898,114.08449001082433,373.6176729180015,121.56904165886407,374.05794066200383,127.73279007489681,377.1398148700202,101.31672543475652,382.4230277980482,106.59993836278458,385.50490200606464,111.88315129081262,385.06463426206227,118.92743519485005,384.6243665180599,125.09118361088277,359.96937285392903,133.89653849092952,367.8941922459711,127.73279007489678,378.4606181020272,124.65091586688041,389.02704395808325,125.97171909888743,399.59346981413944,129.49386105090613,339.7170566298215,151.94751599502536,359.08883736592435,161.19313861907446,378.02035035802487,163.83474508308848,398.7129343261348,158.55153215506044,415.44310859822366,145.78376757899264,315.50233070969296,176.16224191515394,341.03785986182857,193.77295167524747,374.93847615000857,194.65348716325215,412.3612343902073,189.3702742352241,444.06051195837557,161.63340636307677,24.04509089809789,153.70859033001105,35.93231998616101,182.76626143416533,84.8020395704205,174.84144204212325
labeled-data,190905_red10_007,img0884.png,376.6995471260179,100.87645769075421,373.1774051739992,107.48047385078927,371.4163341979898,114.52475775482667,372.7371374299968,121.56904165886407,373.17740517399915,127.73279007489681,376.6995471260178,101.31672543475652,379.78142133403423,106.59993836278458,381.9827600540459,112.32341903481496,381.5424923100436,119.36770293885239,381.10222456604123,124.65091586688045,360.84990834193366,129.93412879490847,369.6552632219805,129.4938610509061,378.02035035802487,128.17305781889914,389.4673117020857,128.61332556290145,397.8323988381301,125.97171909888743,340.1573243738238,147.10457081099966,359.08883736592435,155.9099256910464,377.1398148700202,158.99179989906278,396.95186335012545,154.14885471503706,413.6820376222143,141.38109013896926,314.6217952216883,172.1998322191329,340.59759211782625,190.25080972322877,374.49820840600626,191.13134521123345,410.60016341419794,184.52732905119836,442.7397087263686,159.4320676430651,28.00750059411893,151.50725160999934,39.014194194177385,181.005190458156,84.8020395704205,175.2817097861256
labeled-data,190905_red10_007,img0894.png,376.6995471260179,100.87645769075421,373.6176729180015,107.48047385078927,370.9760664539874,114.52475775482667,372.29686968599447,121.56904165886407,373.6176729180015,127.29252233089447,376.6995471260178,101.31672543475652,380.66195682203886,106.59993836278458,383.3035632860529,112.32341903481496,382.86329554205054,119.36770293885239,382.86329554205054,125.09118361088277,360.84990834193366,130.81466428291316,370.97606645398747,129.4938610509061,381.5424923100436,129.0535933069038,390.3478471900903,128.61332556290145,397.8323988381301,125.97171909888743,339.7170566298215,150.62671276301836,360.40964059793134,159.43206764306512,379.34115359003187,161.6334063630768,397.39213109412776,156.35019343504874,414.562573110219,144.46296434698561,315.50233070969296,174.4011709391446,341.4781276058309,191.5716129552358,375.3787438940109,192.0118806992381,411.920966646205,186.72866777121007,443.62024421437326,160.31260313106972,26.24642961810958,152.38778709800403,37.253123218168035,182.325993690163,84.8020395704205,175.2817097861256
labeled-data,190905_red10_007,img0958.png,377.58008261402256,100.87645769075421,373.6176729180015,107.48047385078927,371.4163341979898,114.52475775482667,372.7371374299968,121.56904165886407,372.7371374299968,127.29252233089447,376.6995471260178,101.31672543475652,382.4230277980482,106.59993836278458,385.5049020060646,112.32341903481499,385.5049020060646,119.36770293885239,384.6243665180599,125.09118361088277,360.84990834193366,131.69519977091784,370.97606645398747,126.8522545868921,380.66195682203886,124.65091586688041,391.66865042209736,129.0535933069038,400.03373755814175,125.09118361088275,339.27678888581914,152.82805148303004,359.96937285392903,161.19313861907446,379.78142133403423,164.71528057109316,399.5934698141395,157.67099666705576,417.20417957423297,144.46296434698561,315.50233070969296,174.4011709391446,341.4781276058309,192.0118806992381,375.3787438940109,192.45214844324045,413.2417698782119,187.60920325921472,444.94104744638025,161.1931386190744,24.92562638610257,153.70859033001105,36.37258773016335,182.76626143416533,84.8020395704205,174.84144204212325
labeled-data,190905_red10_007,img0998.png,372.73713742999684,100.87645769075421,371.85660194199215,107.48047385078927,371.85660194199215,114.08449001082433,372.29686968599447,121.56904165886407,372.29686968599447,127.29252233089447,372.7371374299968,100.87645769075421,373.17740517399915,107.48047385078927,372.7371374299968,112.32341903481499,373.17740517399915,119.80797068285473,372.29686968599447,125.5314513548851,360.40964059793134,126.8522545868921,370.09553096598285,128.1730578188991,379.34115359003187,126.85225458689212,387.26597298207395,124.2106481228781,394.7505246301137,119.80797068285472,339.27678888581914,146.66430306699732,359.08883736592435,154.14885471503706,377.58008261402256,157.23072892305342,395.63106011811846,152.3877837390277,412.3612343902073,137.41868044294822,314.6217952216883,171.31929673112825,340.59759211782625,188.4897387472194,374.05794066200394,188.04947100321706,410.60016341419794,182.3259903311867,439.6578345183522,155.90992569104637,34.611516754154,149.30591288998767,43.857139378203094,178.36358399414195,90.08525249844857,175.72197753012793
labeled-data,190905_red10_007,img1047.png,372.73713742999684,100.43618994675187,371.85660194199215,107.48047385078927,371.4163341979898,114.52475775482667,370.9760664539874,121.12877391486172,370.5357987099851,127.29252233089447,372.7371374299968,100.87645769075421,372.7371374299968,107.48047385078927,372.7371374299968,112.76368677881733,371.85660194199215,119.80797068285473,370.5357987099851,125.97171909888745,355.5666954139057,125.09118361088274,364.81231803795475,127.29252233089444,374.05794066200383,127.7327900748968,383.3035632860529,124.65091586688041,392.98945365410435,119.36770293885237,335.7546469338005,144.46296434698561,356.8874986459126,151.94751599502536,374.49820840600614,154.14885471503706,392.54918591010204,149.74617727501368,410.1598956701956,136.97841269894587,313.3009919896813,169.99849349912122,340.1573243738239,186.72866777121007,372.2968696859946,187.60920325921475,409.2793601821909,181.88572258718435,437.89676354234285,155.46965794704406,35.492052242158685,148.86564514598533,44.737674866207776,177.04278076213495,90.08525249844857,175.2817097861256
labeled-data,190905_red10_007,img1263.png,371.85660194199215,100.43618994675187,370.97606645398747,107.48047385078927,370.5357987099851,114.52475775482667,370.9760664539874,121.12877391486172,370.0955309659828,127.29252233089447,372.7371374299968,100.87645769075421,371.85660194199215,107.48047385078927,371.85660194199215,113.20395452281964,371.4163341979898,119.80797068285473,370.5357987099851,125.97171909888745,354.68615992590094,125.09118361088274,363.0512470619454,126.85225458689213,373.6176729180015,127.29252233089446,382.4230277980482,124.65091586688041,392.98945365410435,119.36770293885237,334.4338437017934,142.70189337097628,354.2458921818986,151.0669805070207,374.05794066200383,152.3877837390277,392.1089181660997,147.98510629900434,410.1598956701956,136.09787721094122,312.86072424567897,169.99849349912122,337.9559856538122,185.8481322832054,370.0955309659829,186.28840002720773,407.95855695018395,182.3259903311867,436.57596031033586,155.46965794704406,35.93231998616101,147.98510965798064,45.61821035421246,175.72197753012793,90.08525249844857,175.2817097861256
labeled-data,190905_red10_007,img1299.png,371.85660194199215,100.43618994675187,370.97606645398747,107.48047385078927,370.5357987099851,114.52475775482667,370.9760664539874,121.12877391486172,370.0955309659828,127.29252233089447,371.85660194199215,100.87645769075421,371.85660194199215,107.48047385078924,372.29686968599447,113.20395452281964,371.4163341979898,119.80797068285473,370.5357987099851,126.41198684288979,354.68615992590094,125.09118361088274,363.49151480594776,127.29252233089443,373.6176729180015,127.29252233089446,382.4230277980482,124.65091586688041,392.98945365410435,119.36770293885237,334.4338437017934,142.70189337097628,354.68615992590094,151.0669805070207,373.17740517399915,152.82805148303004,392.1089181660997,147.544838555002,409.7196279261933,135.65760946693888,312.86072424567897,169.99849349912122,337.9559856538122,185.8481322832054,370.0955309659829,186.28840002720773,407.95855695018395,181.88572258718435,436.57596031033586,155.0293902030417,36.37258773016335,147.98510965798064,45.61821035421246,175.2817097861256,90.08525249844857,175.2817097861256
labeled-data,190905_red10_007,img1397.png,371.85660194199215,100.43618994675187,370.97606645398747,107.48047385078927,370.5357987099851,114.52475775482667,370.9760664539874,121.12877391486172,370.0955309659828,127.29252233089447,371.85660194199215,100.87645769075421,371.4163341979898,107.48047385078924,370.9760664539874,113.20395452281964,371.4163341979898,119.80797068285473,370.5357987099851,126.41198684288979,354.68615992590094,125.09118361088274,363.93178254995007,127.29252233089446,374.05794066200383,127.29252233089446,382.86329554205054,124.65091586688041,392.98945365410435,119.36770293885237,334.4338437017934,142.70189337097628,355.1264276699033,150.62671276301836,373.6176729180015,152.82805148303004,392.1089181660997,147.544838555002,409.7196279261933,135.65760946693888,312.86072424567897,169.99849349912122,337.9559856538122,185.8481322832054,370.0955309659829,186.72866777121007,407.95855695018395,181.88572258718435,437.45649579834054,155.0293902030417,36.37258773016335,147.98510965798064,45.61821035421246,175.2817097861256,90.08525249844857,175.2817097861256
labeled-data,190905_red10_007,img1582.png,371.85660194199215,100.43618994675187,370.97606645398747,107.48047385078927,370.5357987099851,114.52475775482667,370.9760664539874,121.12877391486172,370.0955309659828,127.29252233089447,371.85660194199215,100.87645769075421,370.97606645398747,107.48047385078924,370.9760664539874,114.08449001082433,371.4163341979898,119.80797068285473,370.5357987099851,126.41198684288979,354.68615992590094,125.09118361088274,364.3720502939524,126.85225458689212,374.9384761500085,127.29252233089446,383.3035632860529,124.65091586688041,392.98945365410435,119.36770293885237,334.4338437017934,142.70189337097628,355.1264276699033,150.62671276301836,373.6176729180015,152.82805148303004,392.1089181660997,147.544838555002,409.7196279261933,135.65760946693888,312.86072424567897,169.99849349912122,337.9559856538122,185.8481322832054,370.0955309659829,186.72866777121007,407.0780214621792,181.88572258718435,437.45649579834054,155.0293902030417,36.37258773016335,147.98510965798064,45.61821035421246,175.2817097861256,90.08525249844857,175.2817097861256
