scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
labeled-data,190905_red9_004_rotated,img0758.png,422.50613506408786,160.0101615254358,418.36280755246185,171.68681178547286,413.08948162857416,179.97346680872496,409.3228202543686,189.76678638165927,411.58281707889194,198.4301075423319,422.8828012015084,160.76349380027688,425.89613030087287,171.3101456480523,429.6627916750783,179.22013453388385,431.16945622476055,187.50678955713596,430.79279008734,195.79344458038807,404.42616046790147,195.04011230554696,416.1028107279385,196.9234429926497,425.51946416345226,195.4167784429675,437.5727805609099,196.17011071780863,449.24943082094694,194.28678003070584,388.98284883365886,218.39341282562108,417.60947527762073,225.17340329919097,442.8461064847976,226.30340171145264,461.6794133558251,221.783408062406,480.5127202268526,205.9634302907429,382.20285836008895,257.5666911173583,414.2194800408357,264.3466815909282,444.7294371719003,261.3333524915638,478.62938953974987,252.29336519347058,504.61935302176784,233.46005832244307,55.63332224550746,215.38008372625666,81.99995186494596,251.54003291862955,149.42319046322447,249.6567022315267
labeled-data,190905_red9_004_rotated,img0765.png,420.62280437698513,160.76349380027688,418.36280755246185,171.3101456480523,412.7128154911536,179.97346680872496,408.94615411694804,189.76678638165927,410.0761525292097,199.18343981717302,421.3761366518262,161.14015993769743,425.5194641634523,171.3101456480523,428.9094594002372,179.22013453388385,429.6627916750783,187.50678955713596,428.9094594002372,196.54677685522915,403.67282819306035,196.17011071780863,415.3494784530974,199.9367720920141,424.7661318886112,196.54677685522915,437.9494466983304,197.30010913007027,449.6260969583675,196.1701107178086,384.4628551846123,215.00341758883613,413.0894816285741,223.2900726120882,438.32611283575096,225.92673557403208,457.1594197067785,220.2767435127238,477.12272499006764,205.58676415332235,378.05953084846294,254.93002815541445,408.5694879795275,263.2166831786665,441.7161080725359,260.20335407930213,474.4860620281238,250.78670064378838,501.60602392240344,233.08339218502252,57.893319070030756,211.61342235205115,83.88328255204871,248.52670381926515,152.43651956258887,247.39670540700342
labeled-data,190905_red9_004_rotated,img0788.png,421.75280278924674,160.0101615254358,418.36280755246185,170.93347951063174,412.7128154911536,179.22013453388385,408.5694879795275,189.39012024423872,411.2061509414714,198.4301075423319,421.3761366518262,160.0101615254358,425.14279802603176,170.55681337321118,430.0394578124989,178.8434683964633,431.16945622476055,187.1301234197154,428.53279326281665,196.1701107178086,404.0494943304809,195.79344458038807,416.1028107279385,197.67677526749083,425.5194641634523,195.4167784429675,437.19611442348935,197.30010913007027,448.4960985461058,196.17011071780863,386.3461858717151,215.00341758883613,414.97281231567683,224.42007102434988,439.4561112480126,226.68006784887316,457.9127519816196,221.03007578756493,474.86272816554435,205.9634302907429,381.4495260852479,256.8133588425172,410.45281866663026,263.97001545350764,443.22277262221814,260.5800202167227,474.4860620281238,250.78670064378838,503.48935460950617,233.46005832244307,57.13998679518966,211.9900884894717,83.12995027720763,249.28003609410624,151.68318728774778,248.90336995668565
labeled-data,190905_red9_004_rotated,img0813.png,422.1294689266673,160.38682766285632,418.7394736898824,171.3101456480523,413.8428139034152,179.22013453388385,409.3228202543686,189.76678638165924,411.9594832163125,197.6767752674908,421.75280278924674,160.76349380027688,426.27279643829337,171.68681178547286,430.0394578124989,179.5968006713044,430.79279008734,187.1301234197154,428.53279326281665,196.1701107178086,404.0494943304809,195.04011230554696,416.1028107279385,196.54677685522915,426.27279643829337,195.04011230554696,437.9494466983304,195.79344458038807,449.24943082094694,194.28678003070587,387.4761842839767,215.75674986367721,417.60947527762073,226.30340171145264,443.97610489705926,229.31673081081703,463.5627440429279,224.04340488692932,479.7593879520115,207.4700948404251,383.7095229097712,258.3200233921994,414.5961461782563,265.4766800031898,445.48276944674143,260.5800202167227,477.4993911274882,252.29336519347058,506.8793498462911,234.21339059728416,53.7499915584047,215.38008372625666,82.75328413978707,249.28003609410624,149.79985660064506,251.16336678120896
labeled-data,190905_red9_004_rotated,img0884.png,418.7394736898824,161.14015993769743,416.1028107279385,171.3101456480523,411.2061509414714,179.22013453388385,406.6861572924248,188.26012183197705,407.8161557046864,196.9234429926497,419.11613982730296,161.516826075118,422.1294689266673,172.06347792289338,425.8961303008728,180.3501329461455,424.7661318886112,188.26012183197705,424.7661318886112,195.79344458038807,399.52950068143434,195.4167784429675,412.336149353733,201.06677050427578,423.25946733892897,197.30010913007027,433.0527869118632,197.67677526749083,443.5994387596387,194.6634461681264,379.9428615355657,212.74342076431282,406.68615729242475,221.40674192498548,429.28612553765777,224.04340488692932,448.4960985461058,219.52341123788273,465.8227408674511,206.34009642816346,365.25288217616423,247.77337154442398,397.64616999433156,259.8266879418816,431.9227884996016,258.3200233921994,468.08273769197444,248.52670381926507,494.0727011739924,230.82339536049923,63.16664499391847,202.95010119137845,90.66327302561864,242.50004562053624,152.4365195625889,243.2533778953774
labeled-data,190905_red9_004_rotated,img0962.png,422.1294689266673,160.76349380027688,419.11613982730296,171.3101456480523,414.2194800408358,179.22013453388385,410.0761525292097,188.6367879693976,412.7128154911536,196.9234429926497,422.1294689266673,161.89349221253855,426.6494625757139,172.06347792289338,430.41612394991944,179.22013453388385,432.29945463702217,187.1301234197154,431.16945622476055,195.04011230554696,405.1794927427426,195.04011230554696,418.36280755246185,196.54677685522915,428.1561271253961,194.6634461681264,440.9627757976948,195.4167784429675,450.3794292332086,190.89678479392092,391.9961779330233,217.2634144133594,419.1161398273029,228.56339853597592,444.7294371719003,229.69339694823756,465.06940859261005,224.42007102434988,484.65604773847866,206.34009642816346,382.5795244975095,259.07335566704046,414.2194800408357,266.98334455287204,446.9894339964236,261.71001862898436,482.3960509139554,251.5400329186295,508.0093482585528,231.57672763534032,53.37332542098416,217.64008055077994,81.24661959010488,250.78670064378832,148.29319205096283,248.90336995668565
labeled-data,190905_red9_004_rotated,img1005.png,416.1028107279385,161.89349221253852,414.97281231567683,171.68681178547286,410.45281866663026,178.46680225904274,407.0628234298453,188.26012183197705,408.192821842107,196.54677685522915,416.1028107279385,163.0234906248002,415.72614459051795,171.68681178547286,419.49280596472346,179.5968006713044,418.73947368988235,187.50678955713596,418.36280755246185,194.6634461681264,393.126176345285,192.78011548102367,406.68615729242475,195.79344458038807,419.49280596472346,195.79344458038807,429.28612553765777,194.6634461681264,439.0794451105921,191.27345093134147,378.81286312330406,208.9767593901073,400.2828329562754,218.39341282562106,423.6361334763495,222.91340647466768,442.46944034737703,217.64008055077997,458.28941811904014,207.09342870300458,356.58956101549154,240.24004879601299,385.59285359687397,253.42336360573225,422.50613506408786,254.17669588057333,461.6794133558251,246.2667069947418,486.16271228816083,229.69339694823756,75.21996139137607,193.1567816184442,98.57326191145019,236.47338742180744,156.2031809367944,236.4733874218075
labeled-data,190905_red9_004_rotated,img1186.png,416.47947686535906,162.27015834995908,414.2194800408358,172.06347792289338,410.45281866663026,178.46680225904274,410.0761525292097,187.50678955713596,411.58281707889194,195.4167784429675,416.1028107279385,163.0234906248002,415.3494784530974,172.06347792289338,417.60947527762073,179.5968006713044,414.5961461782563,186.75345728229485,411.9594832163125,194.28678003070584,393.87950862012605,193.1567816184442,406.3094911550042,195.04011230554696,418.36280755246185,194.28678003070587,428.1561271253961,193.9101138932853,438.7027789731715,190.89678479392092,376.17620016136016,206.71676256558402,396.5161715820699,215.75674986367721,417.60947527762073,220.2767435127238,438.7027789731715,217.64008055077997,456.02942129451685,207.09342870300458,355.8362287406505,237.98005197148967,385.59285359687397,253.42336360573225,420.6228043769851,253.42336360573222,458.6660842564607,245.51337471990067,483.90271546363755,228.56339853597592,78.23329049074047,190.5201186565003,101.20992487339404,236.0967212843869,157.7098454864766,235.34338900954586
labeled-data,190905_red9_004_rotated,img1440.png,416.47947686535906,162.27015834995908,415.72614459051795,172.06347792289338,411.9594832163125,178.46680225904274,411.2061509414714,187.50678955713596,411.2061509414714,195.4167784429675,416.47947686535906,163.0234906248002,416.47947686535906,172.44014406031394,417.60947527762073,179.5968006713044,413.84281390341516,187.1301234197154,411.9594832163125,194.28678003070584,393.12617634528493,193.1567816184442,406.3094911550042,195.04011230554696,418.36280755246185,194.28678003070587,427.77946098797554,193.9101138932853,437.9494466983304,190.89678479392092,376.17620016136016,206.71676256558402,396.5161715820699,215.75674986367721,417.60947527762073,220.2767435127238,438.7027789731715,217.64008055077997,456.02942129451685,207.09342870300458,355.8362287406505,237.98005197148967,385.59285359687397,253.42336360573225,420.6228043769851,253.42336360573222,458.6660842564607,245.51337471990067,483.90271546363755,228.56339853597592,75.97329366621717,191.27345093134142,100.8332587359735,235.72005514696633,158.83984389873825,234.9667228721253
labeled-data,190905_red9_004_rotated,img1589.png,416.1028107279385,162.27015834995908,414.59614617825633,172.06347792289338,411.9594832163125,178.46680225904274,411.58281707889194,187.50678955713596,411.2061509414714,195.4167784429675,416.47947686535906,163.0234906248002,414.97281231567683,172.44014406031394,416.8561430027796,179.5968006713044,412.71281549115355,186.75345728229485,411.9594832163125,194.28678003070584,392.3728440704439,193.1567816184442,406.3094911550042,195.04011230554696,418.36280755246185,194.28678003070587,428.1561271253961,194.28678003070587,437.9494466983304,190.89678479392092,376.17620016136016,206.71676256558402,396.5161715820699,215.75674986367721,417.60947527762073,220.2767435127238,438.7027789731715,217.64008055077997,456.02942129451685,207.09342870300458,355.8362287406505,237.98005197148967,385.59285359687397,253.42336360573225,421.3761366518262,253.42336360573222,458.6660842564607,245.51337471990067,483.90271546363755,228.56339853597592,76.72662594105827,190.1434525190798,100.8332587359735,235.72005514696633,158.83984389873825,234.9667228721253
labeled-data,190905_red9_004_rotated,img1929.png,416.1028107279385,162.27015834995908,414.59614617825633,172.06347792289338,412.33614935373305,178.46680225904274,412.33614935373305,187.50678955713596,411.2061509414714,195.4167784429675,416.47947686535906,163.0234906248002,414.2194800408357,172.8168101977345,416.47947686535906,179.5968006713044,413.0894816285741,187.1301234197154,411.9594832163125,194.28678003070584,392.3728440704439,193.1567816184442,406.3094911550042,195.04011230554696,418.36280755246185,194.28678003070587,428.1561271253961,194.28678003070587,437.9494466983304,190.52011865650036,376.17620016136016,206.71676256558402,396.5161715820699,215.75674986367721,417.60947527762073,220.2767435127238,438.7027789731715,217.64008055077997,456.02942129451685,207.09342870300458,355.8362287406505,237.98005197148967,384.4628551846123,253.0466974683117,421.75280278924674,253.80002974315278,458.28941811904014,245.51337471990067,483.526049326217,228.56339853597592,77.10329207847883,190.1434525190798,101.20992487339404,236.0967212843869,159.9698423109999,233.83672445986366
labeled-data,190905_red9_004_rotated,img2077.png,416.1028107279385,162.27015834995908,414.59614617825633,172.06347792289338,413.8428139034152,178.46680225904274,412.33614935373305,187.50678955713596,411.58281707889194,195.4167784429675,416.1028107279385,163.0234906248002,414.2194800408357,172.8168101977345,413.84281390341516,179.5968006713044,412.336149353733,187.50678955713596,411.58281707889194,194.28678003070587,393.12617634528493,193.53344775586476,406.3094911550042,195.04011230554696,418.36280755246185,194.28678003070587,428.9094594002372,194.6634461681264,437.9494466983304,190.52011865650036,376.92953243620127,206.34009642816346,396.89283771949044,215.38008372625666,419.49280596472346,219.52341123788273,437.5727805609099,215.75674986367721,456.78275356935796,205.21009801590182,355.4595626032299,236.47338742180747,384.08618904719174,252.67003133089113,420.6228043769851,253.0466974683117,457.9127519816196,245.13670858248014,483.526049326217,227.81006626113484,77.47995821589937,190.5201186565003,101.20992487339404,236.0967212843869,159.9698423109999,233.83672445986366
