scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
labeled-data,190904_fem003_009,img0739.png,392.8187736460643,187.90641111327517,387.9953561217909,193.606813641962,387.9953561217909,202.37666368609558,387.9953561217909,209.83103622360912,389.31083362841093,217.28540876112265,394.13425115268444,187.90641111327517,398.5191761747512,193.606813641962,403.34259369902463,200.18420117506219,401.58862369019795,207.20008121036904,398.95766867695784,213.33897624126254,367.82470102028367,212.0234987346425,380.54098358427734,215.09294625008928,394.57274365489104,215.53143875229594,407.7275187210914,215.09294625008926,419.1283237784651,211.14651373022915,347.65404591877643,229.12470632070296,372.6481185445572,239.64852637366326,394.1342511526844,246.6644064089701,417.81284627184505,241.40249638248997,437.1065163689389,229.12470632070298,323.5369582974091,251.92631643545025,352.47746344304994,275.60491155461085,390.18781863282425,284.8132541009511,428.33666632480526,273.8509415457842,459.9081264836861,256.7497339597237,21.85410925199166,154.5809809455676,20.977124247578296,174.31314354486815,63.07240445941944,185.27545610003511
labeled-data,190904_fem003_009,img0941.png,393.257266148271,187.90641111327517,387.5568636195842,193.606813641962,387.5568636195842,202.37666368609558,388.8723411262042,209.83103622360912,389.7493261306176,217.28540876112265,395.8882211615111,187.90641111327517,399.39616117916455,193.606813641962,402.4656086946113,200.62269367726887,401.58862369019795,207.20008121036904,398.95766867695784,213.7774687434692,368.701686024697,213.7774687434692,380.54098358427734,216.846916258916,394.57274365489104,216.846916258916,407.2890262188847,215.96993125450263,419.1283237784651,212.02349873464252,348.09253842098315,232.19415383614972,372.6481185445572,240.9640038802833,394.1342511526844,247.54139141338348,417.81284627184505,243.15646639131668,437.1065163689389,229.12470632070298,324.8524358040292,253.68028644427696,354.2314334518767,276.04340405681756,390.18781863282425,286.1287316075712,429.21365132921864,275.6049115546109,460.78511148809946,258.50370396855044,22.292601754198337,155.89645845218766,20.977124247578296,174.31314354486815,63.949389463832794,186.15244110444849
labeled-data,190904_fem003_009,img1004.png,393.257266148271,187.4679186110685,387.5568636195842,194.04530614416868,387.5568636195842,202.37666368609558,388.8723411262042,210.26952872581577,389.31083362841093,217.28540876112262,395.01123615709776,188.34490361548185,398.95766867695784,193.606813641962,402.9041011968179,200.62269367726887,401.58862369019784,207.20008121036904,399.8346536813712,212.90048373905586,368.2631935224904,216.40842375670928,380.97947608648406,218.6008862677427,394.57274365489104,218.16239376553602,407.7275187210914,217.72390126332934,419.1283237784651,213.77746874346923,348.09253842098315,235.26360135159646,372.20962604235046,243.59495889352337,394.1342511526844,248.8568689200035,417.81284627184505,244.03345139573003,437.1065163689389,230.00169132511633,324.41394330182254,253.68028644427696,354.2314334518767,276.4818965590242,390.62631113503096,287.0057166119845,429.6521438314253,276.92038906123094,461.2236039903062,259.81918147517047,25.800541771851762,158.5274134654277,28.43149678509183,178.69806856693492,66.58034447707287,189.6603811221019
labeled-data,190904_fem003_009,img1077.png,393.257266148271,186.59093360665514,387.5568636195842,194.04530614416868,387.9953561217909,202.37666368609558,388.8723411262042,209.39254372140243,389.31083362841093,216.84691625891597,394.57274365489104,188.78339611768854,398.95766867695784,193.16832113975534,402.0271161924046,200.62269367726887,400.7116386857846,207.63857371257572,398.0806836725445,213.33897624126254,367.82470102028367,212.90048373905586,379.663998579864,215.9699312545026,393.6957586504777,215.96993125450263,406.4120412144714,215.53143875229594,418.2513387740517,212.4619912368492,348.53103092318986,230.440183827323,371.77113354014375,240.52551137807663,393.6957586504777,247.1028989111768,416.0588762630183,241.84098888469666,437.1065163689389,230.00169132511633,324.41394330182254,252.36480893765693,352.9159559452566,276.04340405681756,390.62631113503096,285.69023910536447,428.7751588270119,276.0434040568176,460.3466189858928,258.9421964707571,21.41561674978498,155.0194734477743,21.41561674978498,173.87465104266147,63.949389463832794,187.02942610886186
labeled-data,190904_fem003_009,img1100.png,392.81877364606436,186.59093360665514,387.5568636195842,193.606813641962,387.9953561217909,201.9381711838889,388.43384862399756,209.83103622360912,388.8723411262042,216.40842375670928,394.57274365489104,188.78339611768854,398.95766867695784,193.16832113975534,402.0271161924046,200.18420117506219,400.27314618357786,207.20008121036904,398.5191761747511,212.90048373905586,367.38620851807696,212.90048373905586,379.663998579864,215.9699312545026,393.6957586504777,215.96993125450263,405.53505621005803,215.09294625008926,418.2513387740517,211.58500623243583,347.65404591877643,229.56319882290964,370.89414853573044,240.52551137807663,393.257266148271,247.1028989111768,416.0588762630183,240.9640038802833,436.6680238667322,229.56319882290964,323.5369582974091,251.48782393324356,351.60047843863657,275.1664190524042,390.18781863282425,285.69023910536447,428.33666632480526,275.6049115546109,459.9081264836861,257.62671896413707,22.292601754198337,155.0194734477743,20.977124247578296,172.12068103383476,63.949389463832794,186.15244110444849
labeled-data,190904_fem003_009,img1240.png,392.81877364606436,186.59093360665514,387.9953561217909,193.606813641962,387.9953561217909,201.9381711838889,387.9953561217909,209.83103622360912,388.43384862399756,216.40842375670928,394.57274365489104,189.22188861989522,398.0806836725445,193.16832113975534,402.0271161924046,200.18420117506219,400.27314618357786,207.20008121036904,398.5191761747511,212.90048373905586,367.38620851807696,213.33897624126254,380.1024910820706,216.40842375670928,393.6957586504777,215.96993125450263,405.53505621005803,214.6544537478826,419.1283237784651,211.58500623243583,348.53103092318986,230.00169132511633,370.89414853573044,240.9640038802833,393.6957586504777,246.22591390676345,416.0588762630183,240.5255113780766,436.6680238667322,229.56319882290964,323.5369582974091,253.2417939420703,353.35444844746326,275.60491155461085,389.7493261306176,285.69023910536447,428.7751588270119,275.16641905240425,459.46963398147943,257.62671896413707,22.731094256405015,155.0194734477743,21.85410925199166,173.43615854045478,64.82637446824616,186.15244110444849
labeled-data,190904_fem003_009,img1303.png,392.81877364606436,186.59093360665514,388.43384862399756,193.606813641962,387.5568636195842,202.37666368609558,388.43384862399756,209.83103622360912,389.7493261306176,216.40842375670928,394.57274365489104,189.22188861989522,398.5191761747512,193.16832113975534,402.4656086946113,200.18420117506219,400.7116386857846,207.20008121036904,398.0806836725445,212.90048373905586,367.38620851807696,214.21596124567589,380.54098358427734,216.84691625891597,393.6957586504777,215.96993125450263,405.9735487122647,215.96993125450263,419.1283237784651,211.14651373022915,349.4080159276032,232.19415383614972,370.89414853573044,242.71797388911,393.6957586504777,247.97988391559016,416.9358612674317,241.84098888469666,436.6680238667322,229.56319882290964,324.8524358040292,253.680286444277,352.9159559452566,275.60491155461085,389.7493261306176,285.6902391053645,429.6521438314253,275.6049115546109,459.46963398147943,257.62671896413707,23.60807926081837,156.773443456601,24.04657176302505,176.50560605590155,70.0882844947263,190.0988736243086
labeled-data,190904_fem003_009,img1322.png,392.81877364606436,186.59093360665514,387.9953561217909,193.606813641962,387.9953561217909,202.37666368609558,388.43384862399756,209.83103622360912,388.8723411262042,216.40842375670928,394.57274365489104,189.22188861989522,398.5191761747512,194.04530614416868,402.4656086946113,200.18420117506219,401.5886236901979,207.20008121036904,399.39616117916455,212.90048373905586,367.38620851807696,215.9699312545026,380.54098358427734,217.7239012633293,393.6957586504777,217.28540876112265,406.8505337166781,218.16239376553602,419.56681628067173,213.77746874346923,348.9695234253965,233.07113884056307,370.89414853573044,244.03345139573005,393.257266148271,247.97988391559016,416.9358612674317,241.84098888469666,436.6680238667322,229.56319882290964,325.29092830623586,253.2417939420703,352.47746344304994,275.60491155461085,390.62631113503096,286.56722410977784,430.090636333632,276.4818965590243,459.9081264836861,258.9421964707571,23.60807926081837,158.08892096322106,24.04657176302505,176.50560605590155,70.0882844947263,189.6603811221019
labeled-data,190904_fem003_009,img1650.png,392.81877364606436,186.59093360665514,387.5568636195842,193.16832113975534,387.9953561217909,202.37666368609558,387.9953561217909,209.39254372140243,388.8723411262042,216.40842375670928,394.57274365489104,189.22188861989522,398.0806836725445,193.606813641962,402.9041011968179,200.62269367726887,401.15013118799124,207.20008121036904,398.5191761747511,212.90048373905586,367.38620851807696,214.21596124567589,380.54098358427734,216.84691625891597,394.1342511526844,215.96993125450263,406.4120412144714,215.96993125450263,419.1283237784651,212.02349873464252,348.53103092318986,231.31716883173635,370.89414853573044,244.03345139573005,391.5032961394443,247.1028989111768,416.49736876522496,240.9640038802833,436.6680238667322,229.12470632070298,323.9754507996158,252.36480893765693,352.47746344304994,274.72792655019754,390.62631113503096,285.2517466031578,430.090636333632,275.6049115546109,459.9081264836861,258.50370396855044,25.800541771851762,158.08892096322106,25.362049269645084,176.50560605590155,70.52677699693297,188.34490361548185
labeled-data,190904_fem003_009,img1697.png,392.81877364606436,186.59093360665514,387.9953561217909,193.16832113975534,388.43384862399756,202.37666368609558,388.43384862399756,209.39254372140243,388.43384862399756,216.40842375670928,394.57274365489104,189.22188861989522,398.0806836725445,194.04530614416868,401.5886236901979,200.62269367726887,399.8346536813712,207.20008121036904,397.6421911703378,212.90048373905586,367.82470102028367,216.40842375670928,379.663998579864,218.60088626774268,394.1342511526844,217.72390126332934,406.85053371667806,217.72390126332934,419.56681628067173,213.33897624126254,348.53103092318986,231.31716883173635,371.33264103793715,244.9104364001434,393.257266148271,249.73385392441688,414.7433987563983,243.15646639131668,436.6680238667322,230.440183827323,323.9754507996158,252.80330143986362,352.47746344304994,275.1664190524042,390.18781863282425,287.00571661198455,430.52912883583866,276.0434040568176,460.3466189858928,258.9421964707571,29.308481789505187,158.5274134654277,30.185466793918543,178.25957606472826,72.71923950796636,190.53736612651525
labeled-data,190904_fem003_009,img2023.png,392.81877364606436,186.59093360665514,387.5568636195842,193.16832113975534,387.9953561217909,201.9381711838889,388.43384862399756,209.39254372140243,388.8723411262042,215.53143875229594,394.1342511526844,189.22188861989522,398.5191761747512,194.04530614416868,402.0271161924046,200.62269367726887,399.8346536813712,207.20008121036904,397.6421911703378,212.46199123684917,366.50922351366364,212.46199123684917,379.663998579864,215.9699312545026,392.3802811438577,215.53143875229594,406.85053371667806,214.2159612456759,417.37435376963833,210.2695287258158,347.65404591877643,230.00169132511633,370.89414853573044,240.9640038802833,392.81877364606436,247.54139141338348,414.7433987563983,240.9640038802833,435.7910388623189,228.2477213162896,323.5369582974091,250.61083892883022,351.60047843863657,272.9739565413708,388.8723411262042,284.37476159874444,430.52912883583866,274.72792655019754,459.0311414792728,256.31124145751704,24.923556767438406,154.14248844336095,24.923556767438406,173.87465104266147,71.84225450355301,189.22188861989522
labeled-data,190904_fem003_009,img2035.png,390.62631113503096,187.02942610886183,387.9953561217909,193.606813641962,387.5568636195842,201.9381711838889,387.11837111737754,208.51555871698906,387.5568636195842,215.09294625008926,391.5032961394443,189.66038112210188,395.4497286593044,194.04530614416868,398.95766867695784,201.06118617947553,398.0806836725445,207.20008121036904,396.76520616592444,212.46199123684917,366.50922351366364,211.58500623243583,379.663998579864,214.21596124567589,392.3802811438577,213.33897624126254,405.0965637078514,212.46199123684917,416.9358612674316,208.0770662147824,347.21555341656983,228.2477213162896,368.70168602469704,239.21003387145657,391.0648036372376,246.22591390676345,414.3049062541916,239.64852637366326,433.5985763512855,227.37073631187624,319.59052577754903,248.41837641779682,348.96952342539646,270.34300152813074,385.80289361075745,283.0592840921244,429.21365132921864,272.53546403916414,458.1541564748594,254.995763950897,26.23903427405844,152.38851843453423,26.67752677626512,173.87465104266147,74.91170201899976,188.78339611768854
